contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,Partij van de Eenheid,Vrij en Sociaal Nederland,De Groenen,Partij voor de Republiek,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Van Hogendorphal,0363::SB832,1051 CE,0,220,0,0,0,2,0,201,21,0,0,2,0,0,222,13,10,3,34,28,32,33,4,27,2,0,5,6,4,6,0,10,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bellamy Museum,0363::SB833,1053 BR,0,464,0,1,0,0,3,416,46,0,0,0,0,0,465,44,18,9,85,45,55,57,9,57,5,0,10,4,21,4,0,29,7,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Corantijn,0363::SB834,1058 DA,0,310,3,0,0,0,1,288,24,0,0,0,0,0,313,35,24,7,62,23,29,46,3,19,0,1,17,3,9,6,0,21,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadsloket West,0363::SB835,1055 EK,0,385,2,1,0,0,0,344,44,0,0,0,0,0,388,40,25,3,47,37,33,42,5,25,3,1,63,10,21,1,0,14,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau NU.VU,0363::SB836,1081 HV,0,158,0,0,0,1,1,147,9,0,1,0,0,0,157,26,7,10,45,8,7,26,6,5,1,2,1,1,6,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Vondelpark,0363::SB837,1075 CX,0,656,1,2,0,7,3,614,49,0,0,7,0,0,666,110,20,26,164,67,40,77,1,65,2,0,5,4,10,9,0,54,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Oud-Katholieke parochies Amsterdam,0363::SB838,1071 XA,0,438,0,0,0,0,0,411,28,1,0,1,0,0,439,60,12,20,100,52,31,90,4,35,3,0,1,3,5,8,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Park Centraal,0363::SB839,1071 ZD,0,119,0,0,0,0,0,106,13,0,0,0,0,0,119,19,2,6,26,12,3,19,1,7,0,1,3,2,6,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadsloket Zuid,0363::SB840,1079 MZ,0,272,0,0,0,0,1,255,16,0,0,0,0,0,272,45,24,17,51,25,16,51,3,12,2,2,0,4,3,2,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Studio Sarphaat,0363::SB841,1073 ED,0,485,1,0,0,1,1,448,38,0,0,1,0,0,487,47,23,15,106,52,44,54,4,54,4,0,5,11,21,3,2,34,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau gymzaal De Rivierenschool,0363::SB842,1079 EM,0,503,1,0,0,0,0,471,33,0,0,0,0,0,504,63,37,18,81,38,58,85,6,42,3,0,11,9,11,6,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Marius ten Catehof,0363::SB843,1081 ES,0,296,0,1,0,0,1,273,23,0,0,0,0,0,297,84,29,15,39,16,14,25,9,17,5,0,0,13,4,5,0,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Amsteltrouw,0363::SB844,1083 HZ,0,354,0,0,0,0,0,324,30,0,0,0,0,0,354,83,42,16,44,20,24,56,11,19,2,2,0,9,2,15,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hilton Amsterdam,0363::SB845,1077BG,0,862,2,0,0,0,2,825,37,0,0,0,0,0,864,203,31,51,232,51,33,108,7,52,3,3,3,10,8,8,0,54,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Fietsstemstraat RAI,0363::SB852,,0,403,0,3,0,2,1,384,23,0,0,2,0,0,408,65,20,16,84,46,29,33,5,31,4,0,5,8,13,2,0,36,0,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Autostemstraat RAI,0363::SB853,,0,88,0,0,0,0,0,82,6,0,0,0,0,0,88,19,7,4,15,5,5,12,0,5,0,0,2,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Autostemstraat RAI,0363::SB854,,0,101,0,0,0,0,1,85,15,0,0,0,0,0,101,32,5,0,17,9,11,9,1,3,1,0,2,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Autostemstraat RAI,0363::SB855,,0,107,0,0,0,0,2,89,16,0,0,0,0,0,107,31,2,1,16,9,4,14,0,11,0,1,2,1,4,1,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Autostemstraat RAI,0363::SB856,,0,92,0,0,0,0,1,79,12,0,0,0,0,0,92,20,10,4,15,1,6,9,0,7,1,0,1,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuis,0363::SB901,1011 PN,0,572,1,2,0,0,1,542,32,0,0,0,0,0,575,58,32,9,109,75,49,79,2,49,0,1,10,7,37,8,1,37,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Claverhuis,0363::SB902,1016 TX,0,652,2,5,0,0,2,608,50,1,0,1,0,0,660,103,24,18,151,57,49,70,10,59,2,2,1,13,24,8,1,49,0,7,0,1,2,0,0,1,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kerk De Duif,0363::SB903,1017 LD,0,616,0,0,0,0,0,575,41,0,0,0,0,0,616,132,13,20,161,46,31,66,5,56,2,0,1,4,9,6,1,61,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Beurs van Berlage,0363::SB904,1012 SJ,0,354,2,0,0,0,2,337,17,0,0,0,0,0,356,43,15,8,77,30,17,46,9,26,2,0,4,10,22,5,1,34,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Roode Bioscoop,0363::SB905,1013 HP,0,869,1,1,0,0,3,795,73,0,0,0,0,0,871,68,57,11,194,121,68,92,6,99,3,0,14,13,53,7,1,55,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Oosterkerk,0363::SB906,1018 LS,0,596,0,2,0,0,0,549,49,0,0,0,0,0,598,42,40,9,108,68,61,87,7,65,4,1,6,19,26,3,2,38,3,2,0,0,2,0,0,0,0,0,1,1,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Room Mate Aitana,0363::SB907,1013 MM,0,179,0,0,0,0,3,160,16,0,0,0,0,0,179,18,12,7,48,23,2,16,6,18,0,0,2,1,7,7,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0363::SB908,1066 ER,0,225,1,0,0,0,1,198,27,0,0,0,0,0,226,36,24,14,48,9,7,22,1,18,4,0,7,2,9,12,0,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Calandhal,0363::SB910,1068 RR,0,402,0,6,0,0,1,343,64,0,0,0,0,0,408,46,47,16,40,20,34,30,8,18,5,0,85,9,11,15,2,3,7,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal,0363::SB911,1069GE,0,370,0,3,0,0,0,343,30,0,0,0,0,0,373,37,49,13,31,14,27,34,9,10,5,1,86,17,6,6,3,7,11,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Regenbooggemeente,0363::SB912,1065 GJ,0,320,2,1,0,0,1,293,29,0,0,0,0,0,323,37,34,12,30,23,25,41,7,17,2,1,32,6,8,5,1,21,5,1,1,1,0,1,1,2,0,0,1,1,2,0,1,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Jan de Louter,0363::SB913,1063ME,0,433,1,5,0,0,0,379,60,0,0,0,0,0,439,36,28,9,33,18,23,30,11,20,4,3,127,10,34,12,0,11,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Culturele Stichting Konya,0363::SB914,1067 CE,0,403,1,1,0,0,0,327,78,0,0,0,0,0,405,33,36,5,31,21,22,25,6,10,3,3,155,8,12,7,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau CVZ Slotervaart,0363::SB915,1066 EC,0,385,1,1,0,0,2,337,48,0,0,0,0,0,387,84,37,23,47,19,23,36,3,17,3,0,36,6,12,13,0,10,7,0,0,1,4,0,1,2,0,0,0,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadsdeelkantoor Amsterdam-Noord,0363::SB916,1025XL,0,544,2,3,0,0,4,489,56,0,0,0,0,0,549,52,58,22,64,37,55,62,12,26,7,3,49,17,31,12,1,14,9,0,0,3,2,0,0,1,1,1,3,1,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw Schellingwoude,0363::SB917,1023NV,0,132,0,0,0,0,1,119,12,0,0,0,0,0,132,19,13,4,33,9,9,3,4,19,1,1,2,1,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Protestantse Gemeente Nieuwendam,0363::SB918,1023BH,0,299,0,0,0,0,2,266,31,0,0,0,0,0,299,35,45,23,37,14,22,39,4,18,5,1,12,5,8,14,3,10,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Huis van de Wijk,0363::SB919,1034CR,0,516,0,6,0,0,0,522,0,0,0,0,0,0,522,61,61,32,44,15,46,40,13,24,7,0,95,11,29,9,3,9,10,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal de IJsbreker,0363::SB920,1031HT,0,230,2,1,0,0,1,211,21,0,0,0,0,0,233,22,27,6,42,20,14,16,3,25,1,0,16,8,9,2,0,14,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Zonnehuis,0363::SB921,1033EJ,0,620,0,4,1,1,1,555,70,0,0,2,0,0,626,64,133,27,66,39,62,56,7,47,10,2,23,21,16,15,4,17,1,0,0,1,0,1,1,2,0,1,4,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Verenigingsgebouw Batavia,0363::SB922,1095 KS,0,342,1,4,0,0,0,292,55,0,0,0,0,0,347,23,18,4,41,39,18,27,2,27,1,0,66,10,35,2,1,14,10,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Grand Café Genieten,0363::SB923,1093 NG,0,668,2,2,0,3,3,628,44,0,0,3,0,0,675,52,43,12,142,91,38,85,7,50,3,0,45,13,28,5,1,38,8,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal J.F. van Hengelstraat,0363::SB924,1019 DC,0,390,0,0,1,0,0,362,27,0,1,0,0,0,389,35,10,10,110,45,26,57,3,29,8,0,2,4,10,3,1,33,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Metis Montessori Lyceum,0363::SB925,1091 HV,0,414,0,2,0,0,4,370,42,0,0,0,0,0,416,23,13,4,73,50,34,33,2,46,1,0,29,13,33,4,2,41,5,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Koningskerk,0363::SB926,1097 EP,0,394,0,2,0,1,2,362,33,0,0,1,0,0,397,48,27,18,76,36,27,55,6,35,4,2,5,7,12,4,0,27,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal CVT,0363::SB927,1087 EJ,0,393,0,5,0,0,0,353,45,0,0,0,0,0,398,43,18,10,76,42,17,28,9,33,1,0,36,7,27,6,0,23,5,3,0,0,0,0,0,0,0,5,0,1,3,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportgebouw Zeeburgereiland,0363::SB928,1095 MK,0,158,0,0,0,0,2,150,6,0,0,0,0,0,158,22,4,3,30,10,11,13,0,17,0,0,3,3,20,1,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau A.K.C. Blauw-Wit,0363::SB929,1056 EP,0,161,0,0,0,0,1,141,19,0,0,0,0,0,161,24,9,1,31,27,6,8,1,10,0,0,18,1,9,5,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau A.K.C. Blauw-Wit,0363::SB930,1056 EP,0,192,0,1,0,0,1,174,18,0,0,0,0,0,193,26,11,5,33,19,12,19,2,20,1,0,11,3,11,2,1,12,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Van Hogendorphal,0363::SB931,1051 CE,0,208,0,1,1,0,1,202,7,0,0,1,0,0,210,20,19,4,45,22,20,18,1,30,0,0,4,3,8,3,0,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Van Hogendorphal,0363::SB932,1051 CE,0,202,0,0,1,0,0,194,9,0,0,1,0,0,203,12,15,6,40,38,12,10,0,34,0,0,2,5,8,4,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bellamy Museum,0363::SB933,1053 BR,0,537,0,2,1,0,2,498,40,0,0,1,0,0,540,39,29,12,105,68,44,57,5,54,5,0,14,19,29,5,1,38,5,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Corantijn,0363::SB934,1058 DA,0,393,1,2,0,0,1,361,34,0,0,0,0,0,396,50,15,13,88,43,27,37,1,26,5,0,23,14,16,5,2,25,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadsloket West,0363::SB935,1055 EK,0,590,2,7,0,0,1,512,86,0,0,0,0,0,599,37,38,6,71,56,35,37,5,23,4,0,173,13,36,6,0,26,17,0,0,1,1,0,0,0,0,3,0,0,2,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau NU.VU,0363::SB936,1081 HV,0,150,0,0,0,0,0,139,11,0,0,0,0,0,150,36,4,3,36,8,7,14,1,13,2,1,1,3,4,1,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Vondelpark,0363::SB937,1075 CX,0,791,0,1,0,2,4,733,53,0,2,0,0,0,790,130,22,29,209,73,40,96,5,74,3,1,8,11,22,5,0,56,0,0,2,0,2,0,1,0,0,0,0,1,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Oud-Katholieke parochies Amsterdam,0363::SB938,1071 XA,0,480,0,1,0,1,0,439,43,0,0,1,0,0,482,60,13,12,119,51,41,54,4,40,3,0,5,13,12,1,0,46,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Park Centraal,0363::SB939,1071 ZD,0,132,0,0,0,0,0,119,13,0,0,0,0,0,132,29,5,2,35,12,10,9,1,10,0,1,2,1,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadsloket Zuid,0363::SB940,1079 MZ,0,300,1,2,0,0,0,272,31,0,0,0,0,0,303,35,15,15,60,28,26,40,2,26,2,0,13,10,10,10,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Studio Sarphaat,0363::SB941,1073 ED,0,556,0,3,0,0,3,517,40,0,0,1,0,0,560,61,18,10,119,59,44,59,4,70,2,0,26,14,22,5,1,33,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau gymzaal De Rivierenschool,0363::SB942,1079 EM,0,542,0,2,0,0,1,494,49,0,0,0,0,0,544,63,22,17,123,53,43,57,6,56,1,1,9,14,18,9,0,41,4,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Marius ten Catehof,0363::SB943,1081 ES,0,344,1,1,0,0,0,324,22,0,0,0,0,0,346,72,38,30,71,11,17,32,8,18,3,3,1,2,6,11,0,17,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Amsteltrouw,0363::SB944,1083 HZ,0,253,0,0,0,0,2,233,18,0,0,0,0,0,253,65,23,15,46,12,15,26,4,19,2,0,0,7,3,8,0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hilton Amsterdam,0363::SB945,1077BG,0,748,1,1,0,2,4,689,59,0,0,2,0,0,752,172,30,46,178,48,29,71,5,64,2,2,1,15,7,13,1,55,3,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Fietsstemstraat RAI,0363::SB952,,0,455,0,0,0,0,2,421,32,0,0,0,0,0,455,77,28,14,90,40,26,50,6,32,1,0,9,8,19,9,0,35,0,3,0,0,3,1,1,0,1,0,1,0,0,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Autostemstraat RAI,0363::SB953,,0,149,0,0,0,0,0,131,18,0,0,0,0,0,149,33,10,6,27,9,7,8,1,6,1,0,10,6,2,6,2,10,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Autostemstraat RAI,0363::SB954,,0,157,0,0,0,0,2,133,22,0,0,0,0,0,157,27,14,4,36,10,10,8,0,10,0,0,8,10,4,4,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Autostemstraat RAI,0363::SB955,,0,140,0,0,0,0,0,125,15,0,0,0,0,0,140,46,10,5,24,5,5,8,2,3,0,0,5,2,5,6,0,11,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Autostemstraat RAI,0363::SB956,,0,146,0,0,0,0,0,123,23,0,0,0,0,0,146,38,15,3,29,3,8,6,3,8,1,1,11,3,2,5,0,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau,0363::SB1201,,0,622,0,3,0,1,,,,,0,1,,,626,119,91,37,59,24,59,129,9,25,24,1,12,7,1,13,0,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau,0363::SB1202,,0,529,2,2,0,0,,,,,0,0,,,533,77,67,31,50,23,65,105,12,28,24,0,9,4,10,7,1,6,1,1,0,0,2,1,1,1,0,0,0,1,0,0,1,1,0,0
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau,0363::SB1203,,0,833,0,1,0,1,,,,,0,1,,,835,129,90,55,94,36,106,156,13,66,20,0,10,6,16,9,2,12,0,3,0,0,1,1,2,3,0,1,0,0,2,0,0,0,0,0
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau,0363::SB1204,,0,542,0,2,0,0,,,,,0,0,,,544,109,66,39,51,22,59,104,4,31,9,0,10,4,8,10,0,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau,0363::SB1205,,0,1037,3,2,0,1,,,,,0,1,,,1043,164,104,68,122,46,97,220,23,67,16,1,18,6,25,18,0,24,4,0,0,0,0,2,1,10,0,0,0,0,0,0,0,1,0,0
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau,0363::SB1206,,0,553,1,2,0,1,,,,,0,1,,,557,90,56,35,55,29,51,132,9,36,14,2,12,2,6,6,0,9,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,2,0,0
