contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Partij van de Arbeid (P.v.d.A.),VVD,GROENLINKS,Democraten 66 (D66),SP (Socialistische Partij),RED AMSTERDAM,CDA,Partij voor de Dieren,TROTS,10,Piratenpartij,De Groenen,Ouderen Partij Amsterdam (OPA),Amsterdam Sociaal,ChristenUnie,LEEFBAAR AMSTERDAM,De Republikeinse Politieke Partij,Partij Voor Vrije Amsterdammers (PVVA),Radicale Oppositie Beweging (R.O.B.),Nieuwe Amsterdamse Toekomst (NAT),OMA Amsterdam,Multicultureel Plus Partij (M+),Basis Inkomen Partij (BIP),Visie Op Amsterdam (Lijst Ina Brouwer),Partij van de Eenheid,Partij van de Ouderen (P.v.d.O.),Libertarische Partij (LP)
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Openbare Basisschool Bijlmerhorst,0363::SB742,,799,297,4,1,0,0,0,248,41,0,0,0,0,0,0,289,105,19,26,63,17,2,6,6,1,0,5,0,1,0,31,1,0,5,1,0,3,1,0,1,1,1,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Academisch Medisch Centrum (AMC),0363::SB743,,0,253,2,1,0,0,0,236,20,0,0,0,0,0,0,256,46,24,30,99,16,2,5,2,0,0,2,0,0,0,7,1,0,6,0,4,1,0,0,1,2,4,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School Nellestein,0363::SB744,,1315,659,3,3,0,0,0,610,55,0,0,0,0,0,0,665,124,70,68,133,100,17,23,25,1,0,13,0,13,0,19,8,0,25,0,0,1,0,2,2,0,12,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Basisschool Klaverblad,0363::SB745,,1104,187,5,2,0,0,0,178,16,0,0,0,0,0,0,194,58,10,22,32,21,1,2,2,0,0,4,0,1,1,15,2,0,0,0,8,0,0,0,1,3,1,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Buurtcentrum De Bonte Kraai,0363::SB746,,1051,473,7,13,0,0,0,441,52,0,0,0,0,0,0,493,161,40,31,62,40,2,7,12,2,0,7,0,2,1,73,3,0,8,3,0,2,6,3,0,2,5,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Jongerencentrum No Limit,0363::SB747,,852,335,17,10,0,0,0,327,34,0,0,1,0,0,0,361,103,12,54,37,38,2,10,2,0,0,6,0,5,1,45,2,2,4,2,1,0,0,1,1,3,2,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Open Schoolgemeenschap Bijlmer,0363::SB748,,1078,368,9,2,0,0,0,329,51,0,0,0,1,0,1,380,117,19,45,58,48,4,5,5,1,0,3,0,1,0,37,1,1,6,0,2,1,2,0,0,8,3,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Stadsdeelkantoor,0363::SB749,,1187,406,12,6,0,4,0,379,41,0,0,4,0,0,0,420,137,17,39,52,45,5,7,11,1,0,10,1,6,0,40,3,1,13,1,5,3,0,0,1,4,4,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Podium ZO!,0363::SB750,,1057,460,14,9,0,0,0,422,60,0,0,1,0,1,0,482,156,38,67,72,38,5,4,2,1,0,6,1,4,4,43,0,0,8,0,2,3,0,0,0,2,2,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Verpleeghuis Gaasperdam,0363::SB751,,908,262,4,1,0,0,0,245,22,0,0,0,0,0,0,267,72,9,23,47,42,0,7,13,2,0,6,0,8,0,12,0,0,4,0,0,4,1,0,1,0,11,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Holendrechtschool,0363::SB752,,882,299,6,0,0,0,0,262,39,0,0,0,0,0,0,301,115,11,34,43,21,4,3,2,1,0,2,0,1,3,30,3,0,6,0,0,1,2,4,0,1,11,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School Het Gein,0363::SB753,,926,507,4,4,0,2,0,450,67,0,0,0,2,0,0,517,82,75,38,112,57,8,20,15,4,0,8,1,5,2,21,8,0,24,2,3,0,0,4,3,1,13,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Brink,0363::SB754,,1031,580,12,6,0,14,0,550,62,0,0,0,14,0,0,612,125,52,55,119,78,10,23,12,3,0,7,0,23,1,17,7,1,17,1,1,4,0,1,1,0,19,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Rozemarn,0363::SB755,,1183,351,9,5,0,0,0,313,42,0,0,0,0,0,0,355,110,24,32,39,26,4,6,6,0,1,3,0,2,0,66,2,0,20,0,2,1,0,1,1,1,4,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Schakel,0363::SB756,,1118,303,4,1,4,0,0,284,28,0,0,0,4,0,0,312,110,19,29,34,24,2,5,4,0,2,5,0,1,0,46,2,1,5,0,2,0,2,1,0,5,3,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Wooncentrum De Venser,0363::SB757,,1035,326,4,4,0,8,0,312,30,0,0,0,8,0,0,342,95,30,29,50,40,0,5,12,4,0,7,0,4,3,19,0,0,6,1,1,0,1,0,0,1,16,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Serviceflat Koornhorst,0363::SB758,,1145,408,5,4,0,0,0,387,30,0,0,0,0,0,0,417,94,26,28,79,54,7,13,16,1,0,6,1,13,1,33,4,1,16,1,1,2,2,1,0,0,8,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Tamboerijn,0363::SB759,,1032,407,5,0,1,0,0,383,30,0,0,0,1,0,0,413,108,18,41,52,71,8,11,11,1,0,5,0,13,0,33,9,1,7,0,0,0,0,1,0,0,17,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Openbare Basisschool Bijlmerhorst,0363::SB760,,806,250,3,5,0,2,0,226,30,0,0,2,0,0,0,256,88,15,25,45,28,0,4,0,0,0,5,0,0,4,22,3,0,2,0,3,0,0,0,1,3,1,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Evean Henriette Roland Holst,0363::SB761,,1045,362,7,3,0,0,0,338,35,0,0,0,0,0,0,373,125,20,30,23,57,9,7,12,3,0,1,1,9,0,47,2,0,5,0,1,0,0,3,0,1,6,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Serviceflat Garstkamp,0363::SB762,,1030,582,9,1,0,7,0,543,56,0,0,0,7,0,0,599,100,95,39,185,57,6,26,18,1,0,17,0,13,0,2,4,0,11,0,0,0,0,0,3,0,4,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Ster,0363::SB763,,886,252,3,0,0,0,0,226,29,0,0,0,0,0,0,255,68,17,19,31,44,2,7,12,0,2,1,1,6,1,15,1,0,8,0,0,0,1,0,0,1,14,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Fletcher Hotel Amsterdam,0363::SB764,,0,65,0,0,0,0,0,62,3,0,0,0,0,0,0,65,8,10,7,14,6,4,1,4,0,0,3,0,2,0,3,0,0,2,0,1,0,0,0,0,0,0,0
